abbr,time,rre150m0
CHM,196409,70.0
CHM,196410,75.6
CHM,196411,67.0
CHM,196412,36.4
CHM,196501,99.4
CHM,196502,49.5
CHM,196503,130.3
CHM,196504,97.1
CHM,196505,119.3
CHM,196506,88.1
CHM,196507,175.6
CHM,196508,106.4
CHM,196509,189.9
CHM,196510,39.7
CHM,196511,162.1
CHM,196512,211.7
CHM,196601,108.9
CHM,196602,110.1
CHM,196603,116.1
CHM,196604,103.4
CHM,196605,111.1
CHM,196606,47.0
CHM,196607,73.9
CHM,196608,162.9
CHM,196609,48.9
CHM,196610,79.1
CHM,196611,85.7
CHM,196612,160.8
CHM,196701,62.7
CHM,196702,57.3
CHM,196703,106.4
CHM,196704,27.0
CHM,196705,107.2
CHM,196706,64.6
CHM,196707,80.6
CHM,196708,114.6
CHM,196709,105.2
CHM,196710,62.4
CHM,196711,167.9
CHM,196712,83.8
CHM,196801,165.9
CHM,196802,65.7
CHM,196803,61.0
CHM,196804,87.2
CHM,196805,87.3
CHM,196806,40.0
CHM,196807,194.8
CHM,196808,261.3
CHM,196809,199.7
CHM,196810,42.1
CHM,196811,54.6
CHM,196812,108.6
CHM,196901,46.2
CHM,196902,83.4
CHM,196903,96.1
CHM,196904,132.9
CHM,196905,92.7
CHM,196906,138.7
CHM,196907,170.2
CHM,196908,111.3
CHM,196909,118.4
CHM,196910,2.6
CHM,196911,121.5
CHM,196912,69.4
CHM,197001,70.1
CHM,197002,268.4
CHM,197003,118.6
CHM,197004,162.2
CHM,197005,79.5
CHM,197006,116.8
CHM,197007,56.5
CHM,197008,135.3
CHM,197009,60.5
CHM,197010,76.8
CHM,197011,129.9
CHM,197012,52.4
CHM,197101,74.4
CHM,197102,46.2
CHM,197103,50.2
CHM,197104,22.0
CHM,197105,58.2
CHM,197106,141.8
CHM,197107,62.2
CHM,197108,181.1
CHM,197109,48.3
CHM,197110,24.7
CHM,197111,112.7
CHM,197112,32.9
CHM,197201,28.6
CHM,197202,35.0
CHM,197203,40.9
CHM,197204,81.1
CHM,197205,80.5
CHM,197206,157.1
CHM,197207,82.2
CHM,197208,69.3
CHM,197209,20.8
CHM,197210,41.7
CHM,197211,207.7
CHM,197212,56.8
CHM,197301,56.2
CHM,197302,95.2
CHM,197303,14.2
CHM,197304,95.8
CHM,197305,126.2
CHM,197306,118.5
CHM,197307,145.8
CHM,197308,59.1
CHM,197309,49.8
CHM,197310,109.3
CHM,197311,88.9
CHM,197312,74.1
CHM,197401,71.6
CHM,197402,92.9
CHM,197403,63.5
CHM,197404,25.4
CHM,197405,128.2
CHM,197406,143.4
CHM,197407,50.1
CHM,197408,64.3
CHM,197409,126.6
CHM,197410,193.0
CHM,197411,134.9
CHM,197412,116.4
CHM,197501,125.9
CHM,197502,7.0
CHM,197503,79.0
CHM,197504,73.2
CHM,197505,65.5
CHM,197506,115.2
CHM,197507,93.4
CHM,197508,192.7
CHM,197509,166.3
CHM,197510,29.6
CHM,197511,175.4
CHM,197512,25.2
CHM,197601,55.9
CHM,197602,49.1
CHM,197603,38.7
CHM,197604,32.4
CHM,197605,52.7
CHM,197606,19.1
CHM,197607,112.7
CHM,197608,57.2
CHM,197609,107.9
CHM,197610,93.6
CHM,197611,72.4
CHM,197612,133.3
CHM,197701,121.7
CHM,197702,185.3
CHM,197703,50.6
CHM,197704,175.1
CHM,197705,68.5
CHM,197706,167.2
CHM,197707,233.5
CHM,197708,142.1
CHM,197709,14.0
CHM,197710,75.0
CHM,197711,127.9
CHM,197712,108.5
CHM,197801,103.4
CHM,197802,140.8
CHM,197803,149.3
CHM,197804,67.4
CHM,197805,135.2
CHM,197806,101.0
CHM,197807,136.0
CHM,197808,165.9
CHM,197809,53.3
CHM,197810,31.9
CHM,197811,9.6
CHM,197812,184.3
CHM,197901,118.8
CHM,197902,125.7
CHM,197903,150.8
CHM,197904,57.0
CHM,197905,93.4
CHM,197906,84.9
CHM,197907,37.4
CHM,197908,115.9
CHM,197909,65.5
CHM,197910,126.2
CHM,197911,143.7
CHM,197912,162.0
CHM,198001,114.7
CHM,198002,71.4
CHM,198003,116.4
CHM,198004,52.3
CHM,198005,112.0
CHM,198006,172.3
CHM,198007,126.8
CHM,198008,90.2
CHM,198009,39.5
CHM,198010,142.8
CHM,198011,52.6
CHM,198012,85.1
CHM,198101,123.9
CHM,198102,56.8
CHM,198103,128.1
CHM,198104,14.3
CHM,198105,161.1
CHM,198106,59.1
CHM,198107,118.6
CHM,198108,34.6
CHM,198109,124.0
CHM,198110,223.1
CHM,198111,71.7
CHM,198112,242.8
CHM,198201,116.1
CHM,198202,34.8
CHM,198203,114.1
CHM,198204,11.3
CHM,198205,70.1
CHM,198206,154.6
CHM,198207,109.6
CHM,198208,140.9
CHM,198209,62.2
CHM,198210,149.4
CHM,198211,116.0
CHM,198212,178.6
CHM,198301,124.1
CHM,198302,114.2
CHM,198303,105.8
CHM,198304,144.7
CHM,198305,217.5
CHM,198306,73.0
CHM,198307,16.2
CHM,198308,150.3
CHM,198309,115.4
CHM,198310,54.3
CHM,198311,125.1
CHM,198312,72.4
CHM,198401,241.9
CHM,198402,147.1
CHM,198403,82.6
CHM,198404,30.5
CHM,198405,136.6
CHM,198406,63.4
CHM,198407,41.8
CHM,198408,73.7
CHM,198409,224.5
CHM,198410,93.9
CHM,198411,87.9
CHM,198412,64.8
CHM,198501,117.1
CHM,198502,81.7
CHM,198503,66.8
CHM,198504,138.5
CHM,198505,195.4
CHM,198506,139.1
CHM,198507,68.8
CHM,198508,73.3
CHM,198509,34.6
CHM,198510,8.5
CHM,198511,75.8
CHM,198512,52.3
CHM,198601,213.2
CHM,198602,58.0
CHM,198603,89.8
CHM,198604,166.4
CHM,198605,78.7
CHM,198606,77.5
CHM,198607,76.9
CHM,198608,104.4
CHM,198609,43.0
CHM,198610,111.7
CHM,198611,55.0
CHM,198612,163.7
CHM,198701,89.1
CHM,198702,82.2
CHM,198703,97.6
CHM,198704,67.7
CHM,198705,125.3
CHM,198706,230.0
CHM,198707,181.9
CHM,198708,74.8
CHM,198709,209.5
CHM,198710,87.3
CHM,198711,114.5
CHM,198712,60.8
CHM,198801,150.8
CHM,198802,174.6
CHM,198803,256.9
CHM,198804,46.5
CHM,198805,90.5
CHM,198806,76.8
CHM,198807,102.2
CHM,198808,140.6
CHM,198809,131.6
CHM,198810,151.1
CHM,198811,57.3
CHM,198812,156.6
CHM,198901,26.5
CHM,198902,117.6
CHM,198903,70.1
CHM,198904,139.8
CHM,198905,48.5
CHM,198906,88.1
CHM,198907,75.1
CHM,198908,72.5
CHM,198909,35.9
CHM,198910,74.4
CHM,198911,75.2
CHM,198912,92.3
CHM,199001,47.2
CHM,199002,238.2
CHM,199003,44.9
CHM,199004,109.3
CHM,199005,85.2
CHM,199006,233.8
CHM,199007,69.2
CHM,199008,92.4
CHM,199009,100.3
CHM,199010,120.1
CHM,199011,162.8
CHM,199012,121.4
CHM,199101,84.7
CHM,199102,49.5
CHM,199103,100.4
CHM,199104,66.8
CHM,199105,56.2
CHM,199106,153.9
CHM,199107,75.5
CHM,199108,42.7
CHM,199109,107.5
CHM,199110,86.4
CHM,199111,118.8
CHM,199112,155.7
CHM,199201,25.6
CHM,199202,96.5
CHM,199203,92.1
CHM,199204,122.3
CHM,199205,64.9
CHM,199206,145.5
CHM,199207,128.3
CHM,199208,81.9
CHM,199209,68.9
CHM,199210,177.2
CHM,199211,231.1
CHM,199212,107.9
CHM,199301,59.6
CHM,199302,42.8
CHM,199303,27.7
CHM,199304,100.9
CHM,199305,85.8
CHM,199306,134.2
CHM,199307,120.5
CHM,199308,167.8
CHM,199309,202.6
CHM,199310,170.3
CHM,199311,40.5
CHM,199312,232.6
CHM,199401,123.2
CHM,199402,92.4
CHM,199403,67.4
CHM,199404,160.0
CHM,199405,172.4
CHM,199406,76.0
CHM,199407,115.7
CHM,199408,149.3
CHM,199409,171.6
CHM,199410,92.9
CHM,199411,54.3
CHM,199412,142.9
CHM,199501,286.8
CHM,199502,151.6
CHM,199503,153.4
CHM,199504,57.1
CHM,199505,197.2
CHM,199506,66.9
CHM,199507,77.9
CHM,199508,98.6
CHM,199509,181.3
CHM,199510,19.6
CHM,199511,81.5
CHM,199512,148.6
CHM,199601,29.5
CHM,199602,119.2
CHM,199603,21.8
CHM,199604,31.8
CHM,199605,140.6
CHM,199606,85.5
CHM,199607,138.1
CHM,199608,185.1
CHM,199609,48.6
CHM,199610,97.2
CHM,199611,219.7
CHM,199612,76.1
CHM,199701,51.7
CHM,199702,83.4
CHM,199703,27.4
CHM,199704,53.4
CHM,199705,71.0
CHM,199706,174.9
CHM,199707,156.0
CHM,199708,99.3
CHM,199709,111.6
CHM,199710,73.3
CHM,199711,87.1
CHM,199712,151.3
CHM,199801,132.7
CHM,199802,25.4
CHM,199803,35.3
CHM,199804,167.6
CHM,199805,57.5
CHM,199806,85.9
CHM,199807,66.4
CHM,199808,95.6
CHM,199809,187.1
CHM,199810,147.0
CHM,199811,114.5
CHM,199812,67.6
CHM,199901,111.6
CHM,199902,211.7
CHM,199903,86.9
CHM,199904,165.6
CHM,199905,128.0
CHM,199906,117.9
CHM,199907,107.1
CHM,199908,106.2
CHM,199909,120.0
CHM,199910,116.1
CHM,199911,67.5
CHM,199912,227.0
CHM,200001,35.9
CHM,200002,169.0
CHM,200003,45.8
CHM,200004,74.7
CHM,200005,141.3
CHM,200006,80.7
CHM,200007,148.9
CHM,200008,108.0
CHM,200009,77.7
CHM,200010,126.5
CHM,200011,150.7
CHM,200012,87.1
CHM,200101,148.5
CHM,200102,72.4
CHM,200103,297.6
CHM,200104,168.3
CHM,200105,61.7
CHM,200106,118.7
CHM,200107,98.2
CHM,200108,105.4
CHM,200109,113.5
CHM,200110,100.1
CHM,200111,102.5
CHM,200112,69.5
CHM,200201,54.0
CHM,200202,118.5
CHM,200203,88.1
CHM,200204,28.4
CHM,200205,216.4
CHM,200206,79.8
CHM,200207,95.5
CHM,200208,169.5
CHM,200209,73.3
CHM,200210,202.1
CHM,200211,284.6
CHM,200212,119.8
CHM,200301,116.2
CHM,200302,50.3
CHM,200303,22.6
CHM,200304,56.1
CHM,200305,61.7
CHM,200306,60.7
CHM,200307,130.4
CHM,200308,106.4
CHM,200309,71.6
CHM,200310,153.1
CHM,200311,49.7
CHM,200312,56.1
CHM,200401,252.3
CHM,200402,44.3
CHM,200403,75.1
CHM,200404,33.4
CHM,200405,77.1
CHM,200406,100.5
CHM,200407,67.9
CHM,200408,231.7
CHM,200409,56.3
CHM,200410,244.0
CHM,200411,37.1
CHM,200412,93.1
CHM,200501,83.4
CHM,200502,97.4
CHM,200503,61.9
CHM,200504,159.8
CHM,200505,102.1
CHM,200506,61.1
CHM,200507,78.9
CHM,200508,72.6
CHM,200509,87.2
CHM,200510,56.6
CHM,200511,66.4
CHM,200512,115.5
CHM,200601,39.5
CHM,200602,84.4
CHM,200603,209.1
CHM,200604,166.0
CHM,200605,183.9
CHM,200606,69.2
CHM,200607,83.8
CHM,200608,230.8
CHM,200609,177.9
CHM,200610,108.4
CHM,200611,56.3
CHM,200612,66.0
CHM,200701,100.9
CHM,200702,115.0
CHM,200703,128.0
CHM,200704,25.2
CHM,200705,197.4
CHM,200706,140.5
CHM,200707,194.9
CHM,200708,259.2
CHM,200709,66.7
CHM,200710,13.4
CHM,200711,95.4
CHM,200712,146.4
CHM,200801,98.3
CHM,200802,46.0
CHM,200803,124.4
CHM,200804,128.1
CHM,200805,66.4
CHM,200806,70.9
CHM,200807,143.4
CHM,200808,140.2
CHM,200809,105.8
CHM,200810,127.6
CHM,200811,56.3
CHM,200812,135.4
CHM,200901,68.9
CHM,200902,123.3
CHM,200903,111.5
CHM,200904,27.0
CHM,200905,55.3
CHM,200906,98.0
CHM,200907,140.9
CHM,200908,46.3
CHM,200909,48.1
CHM,200910,55.0
CHM,200911,146.6
CHM,200912,186.0
CHM,201001,73.1
CHM,201002,104.5
CHM,201003,70.9
CHM,201004,22.3
CHM,201005,128.5
CHM,201006,74.1
CHM,201007,42.6
CHM,201008,190.0
CHM,201009,32.6
CHM,201010,35.4
CHM,201011,151.0
CHM,201012,147.9
CHM,201101,61.3
CHM,201102,38.8
CHM,201103,32.5
CHM,201104,14.7
CHM,201105,49.8
CHM,201106,90.1
CHM,201107,161.4
CHM,201108,84.8
CHM,201109,113.0
CHM,201110,86.6
CHM,201111,14.3
CHM,201112,265.4
CHM,201201,147.5
CHM,201202,29.7
CHM,201203,19.1
CHM,201204,109.4
CHM,201205,83.2
CHM,201206,133.0
CHM,201207,120.8
CHM,201208,154.4
CHM,201209,116.4
CHM,201210,112.4
CHM,201211,185.5
CHM,201212,257.7
CHM,201301,76.6
CHM,201302,119.2
CHM,201303,93.9
CHM,201304,101.7
CHM,201305,162.5
CHM,201306,171.8
CHM,201307,129.7
CHM,201308,102.7
CHM,201309,117.3
CHM,201310,124.0
CHM,201311,120.4
CHM,201312,102.4
CHM,201401,89.9
CHM,201402,105.4
CHM,201403,32.9
CHM,201404,79.0
CHM,201405,114.0
CHM,201406,56.4
CHM,201407,210.7
CHM,201408,103.1
CHM,201409,44.4
CHM,201410,99.1
CHM,201411,101.3
CHM,201412,63.3
CHM,201501,113.1
CHM,201502,54.5
CHM,201503,78.7
CHM,201504,89.6
CHM,201505,124.2
CHM,201506,100.8
CHM,201507,52.2
CHM,201508,95.5
CHM,201509,73.8
CHM,201510,50.3
CHM,201511,104.5
CHM,201512,17.7
CHM,201601,179.0
CHM,201602,103.1
CHM,201603,63.0
CHM,201604,130.3
CHM,201605,154.1
CHM,201606,191.3
CHM,201607,59.8
CHM,201608,42.1
CHM,201609,68.1
CHM,201610,85.5
CHM,201611,90.9
CHM,201612,1.5
CHM,201701,59.6
CHM,201702,53.1
CHM,201703,77.8
CHM,201704,45.8
CHM,201705,67.7
CHM,201706,69.7
CHM,201707,76.6
CHM,201708,91.7
CHM,201709,33.0
CHM,201710,35.7
CHM,201711,112.7
CHM,201712,172.7
CHM,201801,215.0
CHM,201802,51.5
CHM,201803,118.3
CHM,201804,25.0
CHM,201805,115.2
CHM,201806,119.9
CHM,201807,85.5
CHM,201808,67.0
CHM,201809,61.2
CHM,201810,32.6
CHM,201811,48.7
CHM,201812,180.9
CHM,201901,87.1
CHM,201902,41.9
CHM,201903,71.4
CHM,201904,64.6
CHM,201905,89.9
CHM,201906,152.1
CHM,201907,81.4
CHM,201908,97.2
CHM,201909,35.3
CHM,201910,161.8
CHM,201911,113.9
CHM,201912,135.9
CHM,202001,40.8
CHM,202002,116.8
CHM,202003,86.0
CHM,202004,43.7
CHM,202005,87.9
CHM,202006,157.5
CHM,202007,18.1
CHM,202008,111.0
CHM,202009,59.3
CHM,202010,175.8
CHM,202011,23.5
CHM,202012,131.1
DAV,186001,
DAV,186002,
DAV,186003,
DAV,186004,
DAV,186005,
DAV,186006,
DAV,186007,
DAV,186008,
DAV,186009,
DAV,186010,
DAV,186011,
DAV,186012,
DAV,186101,
DAV,186102,
DAV,186103,
DAV,186104,
DAV,186105,
DAV,186106,
DAV,186107,
DAV,186108,
DAV,186109,
DAV,186110,
DAV,186111,
DAV,186112,
DAV,186201,
DAV,186202,
DAV,186203,
DAV,186204,
DAV,186205,
DAV,186206,
DAV,186207,
DAV,186208,
DAV,186209,
DAV,186210,
DAV,186211,
DAV,186212,
DAV,186301,
DAV,186302,
DAV,186303,
DAV,186304,
DAV,186305,
DAV,186306,
DAV,186307,
DAV,186308,
DAV,186309,
DAV,186310,
DAV,186311,
DAV,186312,
DAV,186401,
DAV,186402,
DAV,186403,
DAV,186404,
DAV,186405,
DAV,186406,
DAV,186407,
DAV,186408,
DAV,186409,
DAV,186410,
DAV,186411,
DAV,186412,
DAV,186501,
DAV,186502,
DAV,186503,
DAV,186504,
DAV,186505,
DAV,186506,
DAV,186507,
DAV,186508,
DAV,186509,
DAV,186510,
DAV,186511,
DAV,186512,
DAV,186601,
DAV,186602,
DAV,186603,
DAV,186604,
DAV,186605,
DAV,186606,
DAV,186607,
DAV,186608,
DAV,186609,
DAV,186610,
DAV,186611,
DAV,186612,112.2
DAV,186701,123.2
DAV,186702,54.4
DAV,186703,34.2
DAV,186704,119.9
DAV,186705,91.4
DAV,186706,65.6
DAV,186707,46.0
DAV,186708,70.0
DAV,186709,80.5
DAV,186710,118.9
DAV,186711,34.4
DAV,186712,143.3
DAV,186801,31.9
DAV,186802,15.6
DAV,186803,124.1
DAV,186804,147.5
DAV,186805,18.6
DAV,186806,111.7
DAV,186807,127.7
DAV,186808,107.8
DAV,186809,103.8
DAV,186810,123.9
DAV,186811,22.8
DAV,186812,85.9
DAV,186901,39.5
DAV,186902,29.5
DAV,186903,84.9
DAV,186904,26.0
DAV,186905,55.3
DAV,186906,117.8
DAV,186907,61.5
DAV,186908,141.5
DAV,186909,65.9
DAV,186910,100.0
DAV,186911,82.3
DAV,186912,36.3
DAV,187001,24.8
DAV,187002,17.9
DAV,187003,47.7
DAV,187004,32.8
DAV,187005,25.5
DAV,187006,56.9
DAV,187007,82.6
DAV,187008,138.7
DAV,187009,46.6
DAV,187010,114.1
DAV,187011,72.3
DAV,187012,54.2
DAV,187101,41.7
DAV,187102,29.5
DAV,187103,13.7
DAV,187104,109.2
DAV,187105,44.8
DAV,187106,106.8
DAV,187107,180.4
DAV,187108,105.1
DAV,187109,44.9
DAV,187110,25.4
DAV,187111,26.8
DAV,187112,
DAV,187201,
DAV,187202,
DAV,187203,
DAV,187204,
DAV,187205,
DAV,187206,
DAV,187207,
DAV,187208,
DAV,187209,
DAV,187210,
DAV,187211,
DAV,187212,
DAV,187301,
DAV,187302,
DAV,187303,
DAV,187304,
DAV,187305,
DAV,187306,
DAV,187307,134.6
DAV,187308,150.6
DAV,187309,129.9
DAV,187310,63.0
DAV,187311,111.5
DAV,187312,50.5
DAV,187401,57.5
DAV,187402,22.0
DAV,187403,21.5
DAV,187404,45.2
DAV,187405,51.0
DAV,187406,105.9
DAV,187407,116.9
DAV,187408,70.4
DAV,187409,21.5
DAV,187410,14.0
DAV,187411,250.0
DAV,187412,34.0
DAV,187501,114.3
DAV,187502,87.4
DAV,187503,
DAV,187504,
DAV,187505,
DAV,187506,
DAV,187507,
DAV,187508,
DAV,187509,
DAV,187510,
DAV,187511,
DAV,187512,
DAV,187601,93.6
DAV,187602,151.8
DAV,187603,133.6
DAV,187604,126.0
DAV,187605,58.2
DAV,187606,116.1
DAV,187607,50.2
DAV,187608,98.0
DAV,187609,65.4
DAV,187610,17.8
DAV,187611,48.4
DAV,187612,68.2
DAV,187701,58.0
DAV,187702,157.4
DAV,187703,93.7
DAV,187704,87.1
DAV,187705,90.3
DAV,187706,123.2
DAV,187707,215.2
DAV,187708,101.6
DAV,187709,18.4
DAV,187710,35.7
DAV,187711,78.8
DAV,187712,91.8
DAV,187801,101.8
DAV,187802,15.0
DAV,187803,171.5
DAV,187804,69.2
DAV,187805,105.7
DAV,187806,122.6
DAV,187807,159.3
DAV,187808,171.1
DAV,187809,162.5
DAV,187810,69.5
DAV,187811,97.1
DAV,187812,33.8
DAV,187901,25.5
DAV,187902,68.6
DAV,187903,24.8
DAV,187904,71.6
DAV,187905,82.2
DAV,187906,85.4
DAV,187907,169.7
DAV,187908,123.3
DAV,187909,54.7
DAV,187910,30.6
DAV,187911,125.9
DAV,187912,30.9
DAV,188001,19.4
DAV,188002,33.7
DAV,188003,41.7
DAV,188004,50.7
DAV,188005,63.6
DAV,188006,176.1
DAV,188007,137.6
DAV,188008,169.5
DAV,188009,126.5
DAV,188010,150.2
DAV,188011,71.7
DAV,188012,122.8
DAV,188101,15.1
DAV,188102,51.0
DAV,188103,65.1
DAV,188104,55.1
DAV,188105,73.9
DAV,188106,39.5
DAV,188107,116.1
DAV,188108,137.5
DAV,188109,150.7
DAV,188110,58.5
DAV,188111,22.3
DAV,188112,26.7
DAV,188201,5.0
DAV,188202,12.8
DAV,188203,26.5
DAV,188204,36.8
DAV,188205,37.6
DAV,188206,173.2
DAV,188207,114.0
DAV,188208,193.3
DAV,188209,171.6
DAV,188210,133.2
DAV,188211,89.5
DAV,188212,169.5
DAV,188301,15.8
DAV,188302,11.3
DAV,188303,21.2
DAV,188304,12.6
DAV,188305,52.3
DAV,188306,128.7
DAV,188307,163.0
DAV,188308,71.0
DAV,188309,171.8
DAV,188310,43.5
DAV,188311,36.6
DAV,188312,114.4
DAV,188401,55.1
DAV,188402,22.5
DAV,188403,5.3
DAV,188404,21.9
DAV,188405,47.9
DAV,188406,79.2
DAV,188407,152.4
DAV,188408,97.3
DAV,188409,33.8
DAV,188410,27.6
DAV,188411,10.9
DAV,188412,36.3
DAV,188501,3.5
DAV,188502,24.8
DAV,188503,10.5
DAV,188504,32.3
DAV,188505,81.0
DAV,188506,51.8
DAV,188507,104.6
DAV,188508,108.0
DAV,188509,251.6
DAV,188510,122.3
DAV,188511,43.1
DAV,188512,14.2
DAV,188601,26.0
DAV,188602,26.1
DAV,188603,17.1
DAV,188604,38.7
DAV,188605,36.4
DAV,188606,136.8
DAV,188607,132.6
DAV,188608,116.0
DAV,188609,42.3
DAV,188610,50.2
DAV,188611,52.4
DAV,188612,87.2
DAV,188701,6.6
DAV,188702,4.9
DAV,188703,43.1
DAV,188704,21.4
DAV,188705,39.6
DAV,188706,18.5
DAV,188707,109.1
DAV,188708,124.5
DAV,188709,80.2
DAV,188710,37.9
DAV,188711,46.5
DAV,188712,94.3
DAV,188801,49.9
DAV,188802,112.8
DAV,188803,64.6
DAV,188804,42.2
DAV,188805,8.7
DAV,188806,51.2
DAV,188807,79.8
DAV,188808,144.3
DAV,188809,159.7
DAV,188810,75.1
DAV,188811,77.4
DAV,188812,2.0
DAV,188901,20.4
DAV,188902,109.3
DAV,188903,25.9
DAV,188904,74.9
DAV,188905,65.3
DAV,188906,128.0
DAV,188907,129.8
DAV,188908,126.9
DAV,188909,97.1
DAV,188910,121.1
DAV,188911,23.7
DAV,188912,15.6
DAV,189001,36.1
DAV,189002,0.9
DAV,189003,47.5
DAV,189004,34.0
DAV,189005,68.5
DAV,189006,157.8
DAV,189007,161.1
DAV,189008,222.3
DAV,189009,42.9
DAV,189010,75.0
DAV,189011,78.6
DAV,189012,11.6
DAV,189101,32.5
DAV,189102,10.1
DAV,189103,36.8
DAV,189104,39.0
DAV,189105,67.8
DAV,189106,111.7
DAV,189107,191.2
DAV,189108,222.0
DAV,189109,63.1
DAV,189110,50.2
DAV,189111,41.2
DAV,189112,143.7
DAV,189201,60.8
DAV,189202,158.6
DAV,189203,17.3
DAV,189204,41.4
DAV,189205,18.5
DAV,189206,183.8
DAV,189207,127.7
DAV,189208,66.6
DAV,189209,102.5
DAV,189210,61.7
DAV,189211,16.1
DAV,189212,18.4
DAV,189301,71.8
DAV,189302,105.8
DAV,189303,20.6
DAV,189304,19.6
DAV,189305,62.6
DAV,189306,94.4
DAV,189307,134.6
DAV,189308,33.3
DAV,189309,140.2
DAV,189310,42.1
DAV,189311,42.2
DAV,189312,25.1
DAV,189401,9.8
DAV,189402,92.9
DAV,189403,18.2
DAV,189404,35.2
DAV,189405,56.2
DAV,189406,61.9
DAV,189407,131.0
DAV,189408,124.9
DAV,189409,143.1
DAV,189410,55.1
DAV,189411,17.7
DAV,189412,40.8
DAV,189501,46.6
DAV,189502,5.6
DAV,189503,59.4
DAV,189504,38.8
DAV,189505,76.2
DAV,189506,58.5
DAV,189507,124.6
DAV,189508,100.6
DAV,189509,18.9
DAV,189510,55.7
DAV,189511,32.5
DAV,189512,162.5
DAV,189601,44.7
DAV,189602,34.0
DAV,189603,190.9
DAV,189604,101.6
DAV,189605,23.5
DAV,189606,100.4
DAV,189607,185.7
DAV,189608,168.0
DAV,189609,130.3
DAV,189610,97.5
DAV,189611,26.5
DAV,189612,30.6
DAV,189701,20.7
DAV,189702,97.1
DAV,189703,74.2
DAV,189704,33.5
DAV,189705,68.9
DAV,189706,110.3
DAV,189707,125.0
DAV,189708,118.4
DAV,189709,119.7
DAV,189710,6.0
DAV,189711,14.7
DAV,189712,28.7
DAV,189801,8.7
DAV,189802,141.3
DAV,189803,59.4
DAV,189804,42.8
DAV,189805,68.3
DAV,189806,164.3
DAV,189807,101.5
DAV,189808,125.5
DAV,189809,8.2
DAV,189810,96.4
DAV,189811,70.4
DAV,189812,36.0
DAV,189901,180.7
DAV,189902,3.0
DAV,189903,37.9
DAV,189904,121.1
DAV,189905,81.3
DAV,189906,46.2
DAV,189907,72.5
DAV,189908,82.3
DAV,189909,153.5
DAV,189910,21.8
DAV,189911,3.3
DAV,189912,57.6
DAV,190001,71.0
DAV,190002,57.9
DAV,190003,29.7
DAV,190004,43.1
DAV,190005,77.6
DAV,190006,46.4
DAV,190007,112.1
DAV,190008,197.0
DAV,190009,43.9
DAV,190010,33.3
DAV,190011,55.3
DAV,190012,63.3
DAV,190101,54.7
DAV,190102,19.4
DAV,190103,91.7
DAV,190104,98.4
DAV,190105,47.1
DAV,190106,171.8
DAV,190107,161.3
DAV,190108,176.9
DAV,190109,121.7
DAV,190110,70.5
DAV,190111,25.2
DAV,190112,55.2
DAV,190201,74.6
DAV,190202,15.5
DAV,190203,126.1
DAV,190204,28.8
DAV,190205,78.1
DAV,190206,87.7
DAV,190207,99.2
DAV,190208,128.0
DAV,190209,104.2
DAV,190210,66.5
DAV,190211,5.9
DAV,190212,129.1
DAV,190301,39.7
DAV,190302,40.2
DAV,190303,36.4
DAV,190304,84.0
DAV,190305,54.0
DAV,190306,99.2
DAV,190307,176.2
DAV,190308,162.3
DAV,190309,43.5
DAV,190310,82.6
DAV,190311,109.0
DAV,190312,19.8
DAV,190401,11.0
DAV,190402,83.0
DAV,190403,48.0
DAV,190404,73.8
DAV,190405,152.3
DAV,190406,118.1
DAV,190407,120.4
DAV,190408,131.4
DAV,190409,124.9
DAV,190410,49.8
DAV,190411,61.2
DAV,190412,52.6
DAV,190501,81.8
DAV,190502,36.2
DAV,190503,62.9
DAV,190504,94.5
DAV,190505,97.9
DAV,190506,99.5
DAV,190507,133.7
DAV,190508,303.9
DAV,190509,107.1
DAV,190510,65.9
DAV,190511,90.5
DAV,190512,21.7
DAV,190601,56.3
DAV,190602,50.4
DAV,190603,66.1
DAV,190604,45.1
DAV,190605,104.6
DAV,190606,94.1
DAV,190607,168.2
DAV,190608,96.1
DAV,190609,127.1
DAV,190610,20.5
DAV,190611,96.0
DAV,190612,71.8
DAV,190701,79.9
DAV,190702,28.1
DAV,190703,138.0
DAV,190704,92.2
DAV,190705,64.5
DAV,190706,161.5
DAV,190707,169.7
DAV,190708,152.8
DAV,190709,67.1
DAV,190710,78.6
DAV,190711,21.2
DAV,190712,77.1
DAV,190801,28.1
DAV,190802,129.7
DAV,190803,42.2
DAV,190804,59.9
DAV,190805,86.1
DAV,190806,84.4
DAV,190807,176.1
DAV,190808,172.0
DAV,190809,83.9
DAV,190810,12.9
DAV,190811,61.4
DAV,190812,26.8
DAV,190901,24.8
DAV,190902,57.1
DAV,190903,33.5
DAV,190904,54.2
DAV,190905,54.6
DAV,190906,130.3
DAV,190907,145.9
DAV,190908,135.3
DAV,190909,68.2
DAV,190910,55.7
DAV,190911,62.6
DAV,190912,62.7
DAV,191001,155.0
DAV,191002,50.2
DAV,191003,15.4
DAV,191004,71.1
DAV,191005,71.7
DAV,191006,196.5
DAV,191007,130.9
DAV,191008,147.5
DAV,191009,92.7
DAV,191010,35.9
DAV,191011,103.1
DAV,191012,66.1
DAV,191101,8.5
DAV,191102,75.2
DAV,191103,49.7
DAV,191104,63.6
DAV,191105,42.6
DAV,191106,143.6
DAV,191107,46.8
DAV,191108,100.7
DAV,191109,114.1
DAV,191110,88.9
DAV,191111,62.8
DAV,191112,139.1
DAV,191201,67.4
DAV,191202,28.5
